"m_id","me_id","employer_name","pln_acronym","tier_no","hire_dt","term_dt","total_service","hire_yr","employer_name_duplicate","level","combined_id","birth_yr","age_based_on_2024","age_at_hire","no_me_id"
40930,198508,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-03-20","2021-12-24",4.767,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","40930-198508",1995,29,22,1
10108,257044,"YAVAPAI COUNTY","CORP",2,"2017-03-20","2018-05-25",1.183,2017,"YAVAPAI COUNTY - CORP","County","10108-257044",1986,38,31,1
33334,157420,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-03-20","2018-04-19",1.084,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","33334-157420",1995,29,22,1
11777,204510,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-03-20","2019-02-15",1.911,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","11777-204510",1996,28,21,1
76513,178166,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-03-20","2017-03-31",0.033,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","76513-178166",1987,37,30,1
26017,230035,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-03-20","2017-06-25",0.268,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","26017-230035",1990,34,27,1
107866,230806,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-03-20","2018-11-07",1.637,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","107866-230806",1988,36,29,1
40845,191241,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-03-20","",7.348,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","40845-191241",1987,37,30,1
42091,172804,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-03-20","",7.348,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","42091-172804",1994,30,23,1
116264,234336,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-03-20","2018-03-03",0.956,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","116264-234336",1972,52,45,1
99644,151771,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-03-20","2022-07-19",5.333,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","99644-151771",1993,31,24,1
97726,248798,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-03-20","2022-12-23",5.763,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","97726-248798",1976,48,41,1
25316,136291,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-03-20","2023-08-27",6.439,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","25316-136291",1994,30,23,1
39435,242671,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-03-20","",7.348,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","39435-242671",1984,40,33,1
63159,206334,"SANTA CRUZ COUNTY","CORP",2,"2017-03-20","2019-08-04",2.576,2017,"SANTA CRUZ COUNTY - CORP","County","63159-206334",1994,30,23,1
99106,156549,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-03-20","2022-06-24",5.265,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","99106-156549",1994,30,23,1
27511,128579,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-03-20","",7.348,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","27511-128579",1994,30,23,1
124374,236436,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-03-20","2017-03-23",0.011,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","124374-236436",1985,39,32,1
53284,236468,"YAVAPAI COUNTY","CORP",2,"2017-03-26","2020-03-05",2.946,2017,"YAVAPAI COUNTY - CORP","County","53284-236468",1981,43,36,1
51963,260031,"SANTA CRUZ COUNTY","CORP",2,"2017-03-27","2022-07-23",5.325,2017,"SANTA CRUZ COUNTY - CORP","County","51963-260031",1990,34,27,2
120425,217596,"YAVAPAI COUNTY","CORP",2,"2017-03-27","2018-01-03",0.775,2017,"YAVAPAI COUNTY - CORP","County","120425-217596",1996,28,21,1
104194,219038,"COCONINO COUNTY","CORP",2,"2017-03-27","2017-08-23",0.411,2017,"COCONINO COUNTY - CORP","County","104194-219038",1995,29,22,1
68724,199289,"YUMA COUNTY","CORP",2,"2017-03-27","2017-08-24",3.939,2017,"YUMA COUNTY - CORP","County","68724-199289",1990,34,27,3
21139,165507,"COCONINO COUNTY","CORP",2,"2017-03-27","2017-09-23",0.496,2017,"COCONINO COUNTY - CORP","County","21139-165507",1972,52,45,1
102402,146531,"MARICOPA COUNTY","CORP",2,"2017-03-27","2020-03-27",3.003,2017,"MARICOPA COUNTY - CORP","County","102402-146531",1998,26,19,1
123057,203391,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-02","2019-03-01",1.914,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","123057-203391",1988,36,29,2
4751,211822,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","",7.31,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","4751-211822",1996,28,21,1
109836,147492,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","2021-03-15",3.951,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","109836-147492",1991,33,26,1
94391,199105,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","2020-09-02",3.42,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","94391-199105",1978,46,39,1
121898,197281,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","2017-07-26",0.315,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","121898-197281",1987,37,30,1
8014,161925,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","2019-08-09",2.352,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","8014-161925",1983,41,34,1
75428,197165,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","",7.31,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","75428-197165",1995,29,22,1
57345,181136,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","2017-07-15",0.285,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","57345-181136",1987,37,30,1
66296,163832,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","2021-08-27",4.402,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","66296-163832",1980,44,37,1
62200,133921,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","2018-04-19",1.046,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","62200-133921",1995,29,22,1
57329,257243,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","2021-06-16",4.205,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","57329-257243",1996,28,21,1
27883,131281,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","",7.31,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","27883-131281",1986,38,31,1
117811,245388,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","2022-05-20",5.131,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","117811-245388",1993,31,24,1
32947,214403,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","2021-04-02",4,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","32947-214403",1994,30,23,1
115766,255811,"MOHAVE COUNTY","CORP",2,"2017-04-03","2018-05-28",1.153,2017,"MOHAVE COUNTY - CORP","County","115766-255811",1994,30,23,1
95758,154058,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","2022-05-20",5.131,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","95758-154058",1987,37,30,1
114437,141439,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","2020-06-12",3.195,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","114437-141439",1993,31,24,1
121333,126058,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","2018-08-31",1.413,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","121333-126058",1993,31,24,1
81528,200565,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","",7.31,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","81528-200565",1966,58,51,1
118151,239481,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","",7.31,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","118151-239481",1968,56,49,1
108243,129216,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","",7.31,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","108243-129216",1995,29,22,1
110204,151182,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","2019-10-04",2.505,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","110204-151182",1989,35,28,1
101132,146265,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","2019-10-18",2.543,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","101132-146265",1990,34,27,1
5654,140348,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","2020-06-22",3.222,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","5654-140348",1993,31,24,1
14696,235237,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","2022-04-16",5.038,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","14696-235237",1994,30,23,2
26421,257298,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","2024-01-02",6.752,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","26421-257298",1995,29,22,1
5077,227334,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","",7.31,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","5077-227334",1991,33,26,1
63617,241168,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","2018-04-26",1.065,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","63617-241168",1994,30,23,2
25573,204195,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","2024-01-23",6.809,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","25573-204195",1968,56,49,1
45996,174840,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","2017-12-19",0.715,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","45996-174840",1982,42,35,1
45187,142719,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","2022-12-02",5.667,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","45187-142719",1986,38,31,1
101449,205220,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","2021-11-06",4.597,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","101449-205220",1991,33,26,1
37401,187486,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","2022-10-31",5.58,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","37401-187486",1989,35,28,1
61730,222366,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","2017-10-06",0.512,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","61730-222366",1990,34,27,1
43649,236877,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-03","2017-08-10",0.356,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","43649-236877",1991,33,26,1
88749,246123,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-10","2019-09-13",2.428,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","88749-246123",1983,41,34,2
49829,209074,"MARICOPA COUNTY","CORP",2,"2017-04-10","2021-06-24",5.662,2017,"MARICOPA COUNTY - CORP","County","49829-209074",1989,35,28,2
86041,216309,"MARICOPA COUNTY","CORP",2,"2017-04-10","2020-04-01",4.781,2017,"MARICOPA COUNTY - CORP","County","86041-216309",1980,44,37,2
31787,193752,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-10","2021-02-20",3.869,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","31787-193752",1979,45,38,1
48,146861,"COCONINO COUNTY","CORP",2,"2017-04-10","2018-09-08",1.415,2017,"COCONINO COUNTY - CORP","County","48-146861",1997,27,20,1
968,240758,"YAVAPAI COUNTY","CORP",2,"2017-04-10","",7.291,2017,"YAVAPAI COUNTY - CORP","County","968-240758",1988,36,29,1
73255,220264,"PIMA COUNTY","CORP",2,"2017-04-11","2018-07-20",5.06,2017,"PIMA COUNTY - CORP","County","73255-220264",1980,44,37,1
60289,135794,"GRAHAM COUNTY","CORP",2,"2017-04-15","2019-08-15",2.335,2017,"GRAHAM COUNTY - DETENTION","County","60289-135794",1997,27,20,1
19365,189396,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","2024-01-26",6.779,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","19365-189396",1994,30,23,1
112706,161224,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","2018-10-19",1.509,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","112706-161224",1989,35,28,1
49035,211104,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","",7.272,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","49035-211104",1975,49,42,1
32971,261570,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","2021-12-21",4.682,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","32971-261570",1985,39,32,1
85860,260753,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","2018-11-08",1.563,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","85860-260753",1995,29,22,1
122761,147944,"MARICOPA COUNTY","CORP",2,"2017-04-17","2020-11-16",3.587,2017,"MARICOPA COUNTY - CORP","County","122761-147944",1993,31,24,1
50481,137270,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","2017-10-11",0.487,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","50481-137270",1991,33,26,1
77694,125010,"MARICOPA COUNTY","CORP",2,"2017-04-17","",7.272,2017,"MARICOPA COUNTY - CORP","County","77694-125010",1991,33,26,1
14900,165715,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","2018-06-05",1.136,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","14900-165715",1992,32,25,1
39094,265481,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","",7.272,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","39094-265481",1986,38,31,1
16088,202027,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","2017-08-06",0.307,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","16088-202027",1993,31,24,1
38816,239989,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","2018-06-08",1.144,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","38816-239989",1991,33,26,1
111217,225649,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","2018-06-29",1.202,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","111217-225649",1986,38,31,2
108294,153829,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","2021-10-08",4.479,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","108294-153829",1992,32,25,1
115702,150337,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","",8.699,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","115702-150337",1972,52,45,1
77122,226761,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","2018-04-05",0.969,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","77122-226761",1970,54,47,1
98157,180184,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","2022-03-02",4.876,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","98157-180184",1994,30,23,1
68800,213798,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","2022-11-01",5.544,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","68800-213798",1990,34,27,1
120514,140219,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","2018-06-04",1.133,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","120514-140219",1993,31,24,1
63439,230770,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","2018-08-24",1.355,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","63439-230770",1982,42,35,1
38779,169945,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","",7.272,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","38779-169945",1987,37,30,1
108404,250918,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","",7.272,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","108404-250918",1991,33,26,1
21142,232687,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","2017-11-30",0.624,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","21142-232687",1984,40,33,1
40119,171342,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","2018-09-28",1.451,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","40119-171342",1985,39,32,2
55527,260856,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","",7.272,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","55527-260856",1991,33,26,1
11540,246455,"MARICOPA COUNTY","CORP",2,"2017-04-17","2017-08-09",0.315,2017,"MARICOPA COUNTY - CORP","County","11540-246455",1988,36,29,1
94095,190625,"YAVAPAI COUNTY","CORP",2,"2017-04-17","2017-11-23",0.605,2017,"YAVAPAI COUNTY - CORP","County","94095-190625",1988,36,29,1
73210,250311,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","",7.272,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","73210-250311",1989,35,28,1
116685,126842,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","2017-12-22",0.684,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","116685-126842",1994,30,23,1
118378,258506,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","",7.272,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","118378-258506",1966,58,51,1
9829,211068,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","2018-09-21",1.432,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","9829-211068",1981,43,36,1
100267,224247,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","",7.272,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","100267-224247",1993,31,24,1
6612,234797,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","2018-07-27",1.279,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","6612-234797",1990,34,27,2
64025,158688,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","2021-11-26",4.613,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","64025-158688",1996,28,21,1
89178,219773,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","",7.272,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","89178-219773",1958,66,59,1
5262,162166,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","2018-12-20",1.678,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","5262-162166",1994,30,23,1
69691,212404,"YAVAPAI COUNTY","CORP",2,"2017-04-17","2019-01-18",1.758,2017,"YAVAPAI COUNTY - CORP","County","69691-212404",1996,28,21,1
3234,201038,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","2024-05-31",7.124,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","3234-201038",1995,29,22,1
37592,175827,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-17","2018-10-17",1.503,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","37592-175827",1973,51,44,1
79527,247245,"DEPARTMENT OF CORRECTIONS","CORP",0,"2017-04-21","2023-05-16",NA,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","79527-247245",1962,62,55,1
73247,199379,"DEPARTMENT OF CORRECTIONS","CORP",0,"2017-04-21","",NA,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","73247-199379",1963,61,54,1
103791,237339,"DEPT OF JUVENILE CORRECTIONS","CORP",1,"2017-04-22","2024-01-25",12.15,2017,"DEPT OF JUVENILE CORRECTIONS-CORP","State","103791-237339",1962,62,55,2
64488,158098,"YAVAPAI COUNTY","CORP",2,"2017-04-24","2018-07-14",1.224,2017,"YAVAPAI COUNTY - CORP","County","64488-158098",1988,36,29,1
103903,134252,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-24","2020-12-25",3.674,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","103903-134252",1983,41,34,1
32704,242192,"YUMA COUNTY","CORP",2,"2017-04-24","2019-03-31",1.936,2017,"YUMA COUNTY - CORP","County","32704-242192",1996,28,21,1
48514,228790,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-24","2024-02-16",7.691,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","48514-228790",1991,33,26,1
50093,184918,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-24","",7.253,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","50093-184918",1984,40,33,1
1346,189943,"MARICOPA COUNTY","CORP",2,"2017-04-24","2019-10-03",2.445,2017,"MARICOPA COUNTY - CORP","County","1346-189943",1996,28,21,1
26572,174034,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-04-24","",7.253,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","26572-174034",1955,69,62,1
29733,190979,"COCONINO COUNTY","CORP",2,"2017-04-24","2019-04-21",1.993,2017,"COCONINO COUNTY - CORP","County","29733-190979",1995,29,22,1
44018,256717,"MOHAVE COUNTY","CORP",0,"2017-04-28","2021-10-19",NA,2017,"MOHAVE COUNTY - CORP","County","44018-256717",1962,62,55,1
74766,165131,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-05-01","",7.233,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","74766-165131",1986,38,31,1
7627,157541,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-05-01","",7.233,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","7627-157541",1991,33,26,1
21685,136947,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-05-01","",7.233,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","21685-136947",1992,32,25,1
14957,263428,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-05-01","2020-12-11",3.617,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","14957-263428",1989,35,28,1
69339,233273,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-05-01","2017-11-09",0.528,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","69339-233273",1962,62,55,1
92423,263898,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-05-01","2018-05-04",1.01,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","92423-263898",1989,35,28,1
95279,213137,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-05-01","2019-04-10",1.944,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","95279-213137",1980,44,37,1
107865,152581,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-05-01","",7.233,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","107865-152581",1994,30,23,1
102592,209568,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-05-01","2019-11-23",2.565,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","102592-209568",1994,30,23,1
39735,208353,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-05-01","",7.879,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","39735-208353",1982,42,35,1
91965,212021,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-05-01","",7.233,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","91965-212021",1994,30,23,1
48338,219749,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-05-01","2018-12-26",1.656,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","48338-219749",1994,30,23,1
39101,150948,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-05-01","",7.233,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","39101-150948",1982,42,35,1
20419,171103,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-05-01","2018-10-14",1.457,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","20419-171103",1988,36,29,1
69148,173664,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-05-01","",7.301,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","69148-173664",1982,42,35,1
78219,209792,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-05-01","",7.233,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","78219-209792",1994,30,23,1
3610,223946,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-05-01","2021-03-29",3.912,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","3610-223946",1994,30,23,1
106977,219900,"GILA COUNTY","CORP",2,"2017-05-01","",8.939,2017,"GILA COUNTY - CORP","County","106977-219900",1989,35,28,1
45248,262699,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-05-01","2018-03-09",0.857,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","45248-262699",1993,31,24,2
87219,133652,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-05-01","",7.233,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","87219-133652",1992,32,25,1
100451,183697,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-05-01","2019-01-18",1.719,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","100451-183697",1990,34,27,1
101315,222857,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-05-01","2020-12-21",3.644,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","101315-222857",1995,29,22,1
56772,216401,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-05-01","2018-01-28",0.747,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","56772-216401",1993,31,24,1
67333,175581,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-05-01","",7.233,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","67333-175581",1969,55,48,1
