"m_id","me_id","employer_name","pln_acronym","tier_no","hire_dt","term_dt","total_service","hire_yr","employer_name_duplicate","level","combined_id","birth_dt","age_based_on_2024","age_at_hire"
28107,172819,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-06-26","2018-03-29",0.758,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","28107-172819",1987,37,30
9951,163737,"APACHE COUNTY","CORP",2,"2017-06-26","2017-07-09",0.038,2017,"APACHE COUNTY - CORP","County","9951-163737",1974,50,43
110246,147138,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-06-26","2019-05-17",1.892,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","110246-147138",1995,29,22
16173,237190,"MOHAVE COUNTY","CORP",2,"2017-06-26","2018-03-19",0.731,2017,"MOHAVE COUNTY - CORP","County","16173-237190",1994,30,23
100432,262893,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-06-26","",7.08,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","100432-262893",1991,33,26
35503,260442,"DEPARTMENT OF CORRECTIONS","CORP",1,"2017-06-30","2021-09-03",13.03,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","35503-260442",1959,65,58
50637,220778,"DEPARTMENT OF CORRECTIONS","CORP",1,"2017-07-01","",7.066,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","50637-220778",1958,66,59
119874,258415,"DEPARTMENT OF CORRECTIONS","CORP",1,"2017-07-01","",14.77,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","119874-258415",1974,50,43
65872,134734,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-02","",13.21,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","65872-134734",1972,52,45
81099,237131,"MARICOPA COUNTY","CORP",2,"2017-07-03","2019-01-16",1.541,2017,"MARICOPA COUNTY - CORP","County","81099-237131",1997,27,20
20532,175476,"COCONINO COUNTY","CORP",2,"2017-07-03","2021-08-20",4.134,2017,"COCONINO COUNTY - CORP","County","20532-175476",1994,30,23
58943,265748,"MARICOPA COUNTY","CORP",2,"2017-07-03","2018-08-10",1.106,2017,"MARICOPA COUNTY - CORP","County","58943-265748",1987,37,30
14250,228962,"YAVAPAI COUNTY","CORP",2,"2017-07-03","2022-01-07",4.517,2017,"YAVAPAI COUNTY - CORP","County","14250-228962",1981,43,36
78511,219932,"COCONINO COUNTY","CORP",2,"2017-07-03","2019-03-23",1.722,2017,"COCONINO COUNTY - CORP","County","78511-219932",1992,32,25
52865,202968,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-03","",7.061,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","52865-202968",1963,61,54
93552,251868,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","2020-01-10",2.505,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","93552-251868",1963,61,54
91234,126400,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","2022-04-14",4.764,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","91234-126400",1995,29,22
16288,226306,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","2020-07-01",2.979,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","16288-226306",1995,29,22
81643,247804,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","2018-11-01",1.314,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","81643-247804",1978,46,39
18170,131658,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","2018-04-19",0.778,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","18170-131658",1992,32,25
99331,202833,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","2019-07-12",2.007,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","99331-202833",1964,60,53
107733,134889,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","",7.042,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","107733-134889",1990,34,27
91788,187757,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","2018-02-05",0.578,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","91788-187757",1993,31,24
106017,259959,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","2021-05-18",3.858,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","106017-259959",1973,51,44
23230,244874,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","",7.042,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","23230-244874",1991,33,26
84486,138380,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","2018-08-10",1.092,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","84486-138380",1976,48,41
71068,141465,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","",7.042,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","71068-141465",1990,34,27
57225,207083,"YAVAPAI COUNTY","CORP",2,"2017-07-10","2019-05-17",1.854,2017,"YAVAPAI COUNTY - CORP","County","57225-207083",1972,52,45
54750,179292,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","",7.042,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","54750-179292",1989,35,28
72169,148427,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","2017-10-10",0.255,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","72169-148427",1992,32,25
71443,162127,"MOHAVE COUNTY","CORP",2,"2017-07-10","2018-10-18",1.276,2017,"MOHAVE COUNTY - CORP","County","71443-162127",1996,28,21
40594,242056,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","2019-09-06",2.16,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","40594-242056",1990,34,27
111213,145642,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","",7.042,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","111213-145642",1993,31,24
33259,128043,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","2018-09-16",1.188,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","33259-128043",1992,32,25
102328,155497,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","2017-08-03",0.068,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","102328-155497",1994,30,23
105434,165237,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","2018-06-28",0.969,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","105434-165237",1983,41,34
24590,146700,"MOHAVE COUNTY","CORP",2,"2017-07-10","2018-08-17",1.106,2017,"MOHAVE COUNTY - CORP","County","24590-146700",1976,48,41
27030,221760,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","2018-09-23",1.207,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","27030-221760",1981,43,36
32581,233725,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","2020-12-04",3.406,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","32581-233725",1994,30,23
37068,243397,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","",7.042,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","37068-243397",1988,36,29
56876,164063,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","2021-08-20",4.115,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","56876-164063",1990,34,27
113373,261080,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","2019-07-11",2.004,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","113373-261080",1978,46,39
34439,153531,"NAVAJO COUNTY","CORP",2,"2017-07-10","2019-09-11",2.174,2017,"NAVAJO COUNTY - CORP","County","34439-153531",1996,28,21
73050,151355,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","2018-02-09",0.589,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","73050-151355",1981,43,36
1665,203673,"NAVAJO COUNTY","CORP",2,"2017-07-10","2018-07-04",0.986,2017,"NAVAJO COUNTY - CORP","County","1665-203673",1993,31,24
104283,264365,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","",7.042,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","104283-264365",1970,54,47
24014,227169,"NAVAJO COUNTY","CORP",2,"2017-07-10","2018-06-18",0.942,2017,"NAVAJO COUNTY - CORP","County","24014-227169",1997,27,20
39947,194956,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","2018-10-01",1.229,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","39947-194956",1990,34,27
48768,232781,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","",7.042,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","48768-232781",1972,52,45
10034,170174,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","2019-08-26",2.13,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","10034-170174",1993,31,24
81921,196451,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","2019-12-06",2.409,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","81921-196451",1994,30,23
79972,194535,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","2018-02-14",0.602,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","79972-194535",1996,28,21
9607,216041,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","2024-04-30",6.809,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","9607-216041",1985,39,32
43603,263022,"MARICOPA COUNTY","CORP",2,"2017-07-10","2019-11-03",2.319,2017,"MARICOPA COUNTY - CORP","County","43603-263022",1997,27,20
61494,150495,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","2019-09-19",2.196,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","61494-150495",1993,31,24
99054,186114,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","2018-07-13",1.01,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","99054-186114",1994,30,23
22617,232151,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","2022-01-25",4.548,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","22617-232151",1995,29,22
20358,131251,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","",7.042,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","20358-131251",1994,30,23
81724,146235,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","",7.042,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","81724-146235",1988,36,29
15223,225493,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","",7.042,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","15223-225493",1971,53,46
86232,213743,"MOHAVE COUNTY","CORP",2,"2017-07-10","2018-07-05",0.988,2017,"MOHAVE COUNTY - CORP","County","86232-213743",1990,34,27
35128,177452,"MOHAVE COUNTY","CORP",2,"2017-07-10","2018-01-19",0.531,2017,"MOHAVE COUNTY - CORP","County","35128-177452",1984,40,33
81993,150174,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","2018-05-04",0.819,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","81993-150174",1984,40,33
85179,253448,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-10","2020-03-20",2.697,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","85179-253448",1978,46,39
95431,144903,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-11","",7.039,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","95431-144903",1971,53,46
54972,198447,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-12","",9.349,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","54972-198447",1988,36,29
742,208602,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-15","2017-11-25",0.367,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","742-208602",1977,47,40
40628,201812,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-15","2018-04-18",0.761,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","40628-201812",1993,31,24
16200,169595,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-15","",10.94,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","16200-169595",1986,38,31
122905,192405,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-15","",7.028,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","122905-192405",1970,54,47
5961,190482,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-15","2017-07-16",0.005,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","5961-190482",1993,31,24
54094,219710,"MARICOPA COUNTY","CORP",2,"2017-07-17","",8.704,2017,"MARICOPA COUNTY - CORP","County","54094-219710",1994,30,23
13793,263779,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-17","",7.023,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","13793-263779",1982,42,35
55980,225878,"COCHISE COUNTY","CORP",2,"2017-07-17","2018-03-11",0.652,2017,"COCHISE COUNTY - CORP","County","55980-225878",1997,27,20
113788,166929,"MARICOPA COUNTY","CORP",2,"2017-07-17","",7.023,2017,"MARICOPA COUNTY - CORP","County","113788-166929",1993,31,24
90499,169531,"MARICOPA COUNTY","CORP",2,"2017-07-17","2017-11-15",0.334,2017,"MARICOPA COUNTY - CORP","County","90499-169531",1994,30,23
22171,131336,"MARICOPA COUNTY","CORP",2,"2017-07-17","2021-07-19",4.008,2017,"MARICOPA COUNTY - CORP","County","22171-131336",1992,32,25
24113,166006,"MARICOPA COUNTY","CORP",2,"2017-07-17","",7.023,2017,"MARICOPA COUNTY - CORP","County","24113-166006",1997,27,20
5498,238885,"MARICOPA COUNTY","CORP",2,"2017-07-17","2019-03-15",1.662,2017,"MARICOPA COUNTY - CORP","County","5498-238885",1994,30,23
42672,163704,"YUMA COUNTY","CORP",2,"2017-07-17","2017-12-31",0.46,2017,"YUMA COUNTY - CORP","County","42672-163704",1986,38,31
76835,126969,"MARICOPA COUNTY","CORP",2,"2017-07-17","2021-04-22",3.767,2017,"MARICOPA COUNTY - CORP","County","76835-126969",1967,57,50
88688,133934,"PIMA COUNTY","CORP",2,"2017-07-19","2022-01-20",4.509,2017,"PIMA COUNTY - CORP","County","88688-133934",1990,34,27
106,242513,"PIMA COUNTY","CORP",2,"2017-07-19","",7.017,2017,"PIMA COUNTY - CORP","County","106-242513",1978,46,39
114225,158643,"PIMA COUNTY","CORP",2,"2017-07-19","",7.017,2017,"PIMA COUNTY - CORP","County","114225-158643",1997,27,20
38381,241571,"PIMA COUNTY","CORP",2,"2017-07-19","2017-08-31",0.12,2017,"PIMA COUNTY - CORP","County","38381-241571",1987,37,30
27833,212565,"PIMA COUNTY","CORP",2,"2017-07-19","2024-06-02",6.875,2017,"PIMA COUNTY - CORP","County","27833-212565",1996,28,21
113443,259112,"PIMA COUNTY","CORP",2,"2017-07-19","2017-07-26",0.022,2017,"PIMA COUNTY - CORP","County","113443-259112",1992,32,25
64935,143795,"PIMA COUNTY","CORP",2,"2017-07-19","2019-07-16",1.993,2017,"PIMA COUNTY - CORP","County","64935-143795",1992,32,25
37241,148039,"PIMA COUNTY","CORP",2,"2017-07-19","2017-07-26",0.022,2017,"PIMA COUNTY - CORP","County","37241-148039",1997,27,20
42106,225761,"PIMA COUNTY","CORP",2,"2017-07-19","",7.017,2017,"PIMA COUNTY - CORP","County","42106-225761",1996,28,21
47445,146619,"PIMA COUNTY","CORP",2,"2017-07-19","2019-01-23",1.517,2017,"PIMA COUNTY - CORP","County","47445-146619",1997,27,20
43920,153724,"PIMA COUNTY","CORP",2,"2017-07-19","",7.017,2017,"PIMA COUNTY - CORP","County","43920-153724",1997,27,20
58268,157438,"PIMA COUNTY","CORP",2,"2017-07-19","2018-03-15",0.657,2017,"PIMA COUNTY - CORP","County","58268-157438",1996,28,21
108231,180875,"PIMA COUNTY","CORP",2,"2017-07-19","2020-12-26",3.441,2017,"PIMA COUNTY - CORP","County","108231-180875",1995,29,22
16069,192856,"PIMA COUNTY","CORP",2,"2017-07-19","2024-02-28",6.615,2017,"PIMA COUNTY - CORP","County","16069-192856",1991,33,26
18489,151433,"PIMA COUNTY","CORP",2,"2017-07-19","2017-07-27",0.025,2017,"PIMA COUNTY - CORP","County","18489-151433",1994,30,23
3411,179573,"PIMA COUNTY","CORP",2,"2017-07-19","2017-11-23",0.35,2017,"PIMA COUNTY - CORP","County","3411-179573",1993,31,24
119754,159922,"PIMA COUNTY","CORP",2,"2017-07-19","2017-10-16",0.246,2017,"PIMA COUNTY - CORP","County","119754-159922",1992,32,25
757,182323,"PIMA COUNTY","CORP",2,"2017-07-19","2017-07-26",0.022,2017,"PIMA COUNTY - CORP","County","757-182323",1993,31,24
104444,150092,"PIMA COUNTY","CORP",2,"2017-07-19","2017-08-01",0.038,2017,"PIMA COUNTY - CORP","County","104444-150092",1997,27,20
5111,220474,"PIMA COUNTY","CORP",2,"2017-07-19","",7.017,2017,"PIMA COUNTY - CORP","County","5111-220474",1994,30,23
116596,226198,"PIMA COUNTY","CORP",2,"2017-07-19","2017-07-25",0.12,2017,"PIMA COUNTY - CORP","County","116596-226198",1973,51,44
58996,214593,"PIMA COUNTY","CORP",2,"2017-07-19","",7.017,2017,"PIMA COUNTY - CORP","County","58996-214593",1998,26,19
6660,135398,"PIMA COUNTY","CORP",2,"2017-07-19","2019-01-23",1.517,2017,"PIMA COUNTY - CORP","County","6660-135398",1993,31,24
81739,233865,"PIMA COUNTY","CORP",2,"2017-07-19","2022-08-13",5.07,2017,"PIMA COUNTY - CORP","County","81739-233865",1991,33,26
728,187391,"PIMA COUNTY","CORP",2,"2017-07-19","2017-09-07",0.14,2017,"PIMA COUNTY - CORP","County","728-187391",1998,26,19
33743,255008,"PIMA COUNTY","CORP",2,"2017-07-19","",7.017,2017,"PIMA COUNTY - CORP","County","33743-255008",1997,27,20
122651,261257,"PIMA COUNTY","CORP",2,"2017-07-19","2017-07-26",0.022,2017,"PIMA COUNTY - CORP","County","122651-261257",1996,28,21
33195,131910,"PIMA COUNTY","CORP",2,"2017-07-19","2017-08-08",0.057,2017,"PIMA COUNTY - CORP","County","33195-131910",1985,39,32
29618,140423,"PIMA COUNTY","CORP",2,"2017-07-19","2017-07-31",0.036,2017,"PIMA COUNTY - CORP","County","29618-140423",1995,29,22
78952,156561,"PIMA COUNTY","CORP",2,"2017-07-19","2017-08-21",0.093,2017,"PIMA COUNTY - CORP","County","78952-156561",1990,34,27
24455,127344,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","2019-11-16",2.316,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","24455-127344",1992,32,25
73543,191078,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","2017-07-31",0.022,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","73543-191078",1995,29,22
25721,205436,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","",7.003,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","25721-205436",1995,29,22
74499,216600,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","2018-12-23",1.418,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","74499-216600",1985,39,32
80349,249897,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","2018-05-22",0.83,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","80349-249897",1995,29,22
58888,244116,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","2018-03-10",0.63,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","58888-244116",1970,54,47
84390,178333,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","",7.003,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","84390-178333",1995,29,22
7209,249716,"SANTA CRUZ COUNTY","CORP",2,"2017-07-24","2022-07-23",4.999,2017,"SANTA CRUZ COUNTY - CORP","County","7209-249716",1998,26,19
58907,189190,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","",7.003,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","58907-189190",1987,37,30
12209,137686,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","2019-08-30",2.103,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","12209-137686",1966,58,51
50899,207411,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","2019-05-03",1.777,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","50899-207411",1996,28,21
39115,169105,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","2018-04-05",0.701,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","39115-169105",1994,30,23
2197,212289,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","2019-12-05",2.368,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","2197-212289",1996,28,21
45551,251896,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","",7.003,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","45551-251896",1993,31,24
17111,250722,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","2017-10-24",0.255,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","17111-250722",1993,31,24
123819,153606,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","2018-11-18",1.322,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","123819-153606",1982,42,35
101973,250371,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","2020-03-13",2.639,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","101973-250371",1994,30,23
6815,175539,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","2019-02-21",1.582,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","6815-175539",1990,34,27
108712,215498,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","2018-02-26",0.597,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","108712-215498",1989,35,28
99023,126937,"SANTA CRUZ COUNTY","CORP",2,"2017-07-24","",7.003,2017,"SANTA CRUZ COUNTY - CORP","County","99023-126937",1989,35,28
61128,140983,"YAVAPAI COUNTY","CORP",2,"2017-07-24","2017-08-24",0.088,2017,"YAVAPAI COUNTY - CORP","County","61128-140983",1992,32,25
80405,226736,"SANTA CRUZ COUNTY","CORP",2,"2017-07-24","2021-07-23",4,2017,"SANTA CRUZ COUNTY - CORP","County","80405-226736",1998,26,19
79773,232708,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","2018-07-31",1.021,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","79773-232708",1991,33,26
2950,128327,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","",7.003,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","2950-128327",1995,29,22
48743,212294,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","2021-07-13",3.973,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","48743-212294",1987,37,30
87580,159652,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","",7.003,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","87580-159652",1986,38,31
55838,253425,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","2018-05-08",0.791,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","55838-253425",1993,31,24
55888,160582,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","",7.003,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","55888-160582",1984,40,33
57013,179966,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","2019-04-04",1.697,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","57013-179966",1996,28,21
27061,224507,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","2018-05-18",0.819,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","27061-224507",1996,28,21
20557,184991,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","2019-10-11",2.218,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","20557-184991",1992,32,25
107573,138531,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","2019-11-05",2.286,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","107573-138531",1990,34,27
49043,154862,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","2019-06-28",1.93,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","49043-154862",1996,28,21
107087,229699,"APACHE COUNTY","CORP",2,"2017-07-24","2017-09-17",0.153,2017,"APACHE COUNTY - CORP","County","107087-229699",1993,31,24
85493,170912,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","2022-12-30",5.437,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","85493-170912",1961,63,56
33978,256594,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","",7.003,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","33978-256594",1987,37,30
17726,200413,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","2019-05-15",1.944,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","17726-200413",1986,38,31
122652,210164,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","2018-11-21",1.331,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","122652-210164",1992,32,25
81093,260463,"DEPARTMENT OF CORRECTIONS","CORP",2,"2017-07-24","2019-11-27",2.346,2017,"DEPARTMENT OF CORRECTIONS - CORP","State","81093-260463",1991,33,26
